,intensity
1024,22.194285888709135
1025,21.75539767813355
1026,21.402719061282216
1027,21.244104397505165
1028,21.2542282235992
1029,21.24238105776177
1030,21.26429227333313
1031,21.247596863140117
1032,21.261178179339254
1033,21.284101777520018
1034,21.254170354995267
1035,21.233052765992085
1036,21.268025116245944
1037,21.290556988492416
1038,21.259683770336682
1039,21.258294923842374
1040,21.28378954142629
1041,21.272470188130196
1042,21.254190704394453
1043,21.28914588484275
1044,21.25556810435172
1045,20.486427586663005
1046,20.509042764262386
1047,20.505559201489575
1048,20.49523633283477
1049,20.499842928075047
1050,20.502169754687994
1051,20.50008203351546
1052,20.480759007152813
1053,21.266676968550005
1054,21.254355407344097
1055,21.257598592839045
1056,21.26431771008211
1057,21.276492374062656
1058,21.256114358536063
1059,21.28098577576997
1060,21.266321489983007
1061,20.495710092284526
1062,20.508593169724165
1063,20.494553992043386
1064,20.491614139780022
1065,20.495470350925387
1066,20.50188359126197
1067,20.498930384705393
1068,20.478860789760184
1069,21.253868929519857
1070,21.262816305973566
1071,21.241806187234822
1072,21.257866950540784
1073,21.268580273292432
1074,21.26404808054292
1075,21.24673646510587
1076,21.239484447971673
1077,21.258588718293094
1078,21.246918337861075
1079,21.260190597560108
1080,21.285664865744838
1081,21.496142517017184
1082,21.929392672181354
1083,22.33289073390108
1084,22.69512021407568
1085,22.261926019759265
1086,22.509930506801787
1087,22.670551494154633
1088,22.721603685276193
1089,22.74882736587202
1090,22.670784876326525
1091,22.521312816051605
1092,22.314059272712473
1093,22.75760495202629
1094,22.38628628552242
1095,21.972307647304213
1096,21.57521201530275
1097,21.286827325173224
1098,21.244698345593847
1099,21.248947554510952
1100,21.264090051178737
1101,20.480965044819552
1102,20.507455511126032
1103,20.491220506089558
1104,20.49018459448735
1105,20.490451680351637
1106,20.490063769929694
1107,20.480715764679548
1108,20.477740300967614
1109,21.253219656502143
1110,21.253901361374805
1111,21.233865470121994
1112,21.235308369707884
1113,21.243403615070765
1114,21.248736429494418
1115,21.229355534527844
1116,21.251813640202272
1117,20.501957993752736
1118,20.478555548772423
1119,20.469596089862947
1120,20.47733840033373
1121,20.48282765076361
1122,20.47005840277566
1123,20.484079138813428
1124,20.511750506191305
1125,20.466232079810343
1126,20.483494729505612
1127,20.479967924259537
1128,20.474093307082608
1129,20.481864869814718
1130,20.482698559262538
1131,20.471753762095172
1132,20.477343487683527
1133,21.248828637709472
1134,21.248286834956197
1135,21.240555335103732
1136,21.242521595799882
1137,21.22684683515969
1138,21.23487403721905
1139,21.242049744106307
1140,21.249349455144838
1141,20.479214360571003
1142,20.471743587395583
1143,20.47590694728488
1144,20.480972039925522
1145,20.462731983150697
1146,20.484604407679864
1147,20.492765152671367
1148,20.460014066522184
1149,21.223077744879582
1150,21.241200156690375
1151,21.35106529104728
1152,21.668734038440014
1153,22.113627229531048
1154,22.497551712910678
1155,22.841806314418566
1156,23.10581751167547
1157,23.31802994922825
1158,23.411526535616535
1159,23.448325244447158
1160,23.42163509966118
1161,23.29845382721325
1162,23.17208024276833
1163,22.88457630007224
1164,22.572096649471423
1165,21.43748600978806
1166,21.01605186044382
1167,20.640067458258294
1168,20.485457810608143
1169,20.476263061770602
1170,20.447678515104343
1171,20.469577648219936
1172,20.468206607449915
1173,21.23912515389233
1174,21.240845314042105
1175,21.22907954580141
1176,21.24809796709502
1177,21.22717178962791
1178,21.20270926813386
1179,21.21917829126095
1180,21.223407150778872
1181,21.234761479604813
1182,21.20914667338197
1183,21.239106076330597
1184,21.233426050283366
1185,21.225522216456557
1186,21.23727526632276
1187,21.22204437695227
1188,21.22774983974848
1189,21.214403177558683
1190,21.215395210768904
1191,21.238619598506354
1192,21.220004349684075
1193,21.236437761362595
1194,21.252742081540042
1195,21.220944237558886
1196,21.237195140563475
1197,21.230331033851225
1198,21.222653587090342
1199,21.22005140766969
1200,21.228691635379466
1201,21.228675737411354
1202,21.22141672517119
1203,21.215902673911053
1204,21.22837431193594
1205,20.46071421303786
1206,20.4516720846942
1207,20.453785242615712
1208,20.473501902668822
1209,20.471022455562
1210,20.46543718140472
1211,20.465306182147472
1212,20.459200090554827
1213,21.234149725791845
1214,21.2367805215551
1215,21.224813167078743
1216,21.21965840989795
1217,21.23617703468555
1218,21.232720816417896
1219,21.2186085080838
1220,21.245250958965435
1221,20.467688969608172
1222,20.692851891985388
1223,21.110017754850787
1224,21.547409012748897
1225,21.91665140461728
1226,22.214978684004354
1227,22.4836657916425
1228,22.61096082231922
1229,23.43631273974136
1230,23.444417523885107
1231,23.40208950174496
1232,23.233583122208316
1233,23.04682142384746
1234,22.73955312719392
1235,22.417422138111373
1236,21.981881403701557
1237,20.81361794511767
1238,20.50309374459469
1239,20.428943713561857
1240,20.436287938911104
1241,20.439585813416357
1242,20.452374138966047
1243,20.441625840684555
1244,20.46925841702024
1245,21.207632550898936
1246,21.22868082476115
1247,21.22344530590234
1248,21.223217011080248
1249,21.219660953572845
1250,21.22729897337281
1251,21.204628470844398
1252,21.211968244762573
1253,20.453234537000295
1254,20.445677914797066
1255,20.439863709898965
1256,20.454557247947253
1257,20.45846687626548
1258,20.460529796607755
1259,20.443610543023716
1260,20.443392422901216
1261,20.44819233743374
1262,20.435552180946857
1263,20.430386613147746
1264,20.447621282419135
1265,20.45452290833613
1266,20.44543435792558
1267,20.435482229887164
1268,20.4516383810018
1269,21.211745037290274
1270,21.211468412645118
1271,21.217495650315925
1272,21.211076686710825
1273,21.213486182757954
1274,21.216169759775344
1275,21.212990166152846
1276,21.205922565448756
1277,20.445919563912376
1278,20.432925836614675
1279,20.45728025192556
1280,20.45435438987414
1281,20.473514621043314
1282,20.438640838191752
1283,20.445600332712676
1284,20.4474177884273
1285,21.218582435416096
1286,21.227584500880113
1287,21.237321052470925
1288,21.229992089171066
1289,21.213140242971825
1290,21.233506176042653
1291,21.228992424936155
1292,21.306509009696487
1293,21.643103334249055
1294,22.06513333943815
1295,22.473267884578206
1296,22.820567264939
1297,23.087099879938545
1298,23.288302656614064
1299,23.39992292665059
1300,23.461219132505114
1301,22.71414563047526
1302,22.6124189839545
1303,22.439244325061303
1304,22.17802989835475
1305,21.859061969007865
1306,21.473700309310868
1307,21.040167806233022
1308,20.655901834498337
1309,20.466677222917493
1310,20.43040569070948
1311,20.46151419879328
1312,20.440383255496883
1313,20.440061480622283
1314,20.45955366136565
1315,20.46045857371061
1316,20.44609126196799
1317,21.21573987871758
1318,21.22708148916903
1319,21.201822797431905
1320,21.210350467527448
1321,21.213978383850716
1322,21.200929331623986
1323,21.214794903492976
1324,21.207017617492344
1325,20.44707184864117
1326,20.44985462897958
1327,20.42575712483339
1328,20.457015073817445
1329,20.445548823295994
1330,20.450007249473458
1331,20.447249269965305
1332,20.434744564166742
1333,21.22068160312567
1334,21.209447462938655
1335,21.20922298362891
1336,21.197482016218473
1337,21.21312816051606
1338,21.20708375303969
1339,21.195475692642674
1340,21.208752403772777
1341,21.186137226173397
1342,21.200724565794694
1343,21.204043425617858
1344,21.201764292909253
1345,21.21065761627138
1346,21.197312861837755
1347,21.211399097504145
1348,21.225213795875177
1349,21.192804833999777
1350,21.190326022811675
1351,21.213541507686987
1352,21.183149680005698
1353,21.192178454056144
1354,21.17540546177874
1355,21.20533561246604
1356,21.193946944028976
1357,21.201303887752715
1358,21.19396665750944
1359,21.20656929479157
1360,21.19591574840003
1361,21.20168607490614
1362,21.20384756265071
1363,21.402963254072425
1364,21.812160419401117
1365,21.47378234282633
1366,21.85185192250949
1367,22.186621796241464
1368,22.426314189636052
1369,22.58075086739314
1370,22.67884260248466
1371,22.714180606005108
1372,22.643857533856313
1373,23.24541248232146
1374,23.03342261632225
1375,22.759992826836786
1376,22.411997115472666
1377,21.995907863007844
1378,21.586676993986753
1379,21.259377893430198
1380,21.183746807688003
1381,21.18685835800698
1382,21.20216937313676
1383,21.20078307031735
1384,21.185533103385122
1385,21.21564067539656
1386,21.192177182218696
1387,21.21112247285899
1388,21.223218918836423
1389,21.213687133074895
1390,21.201502294394757
1391,21.193187657071924
1392,21.197134804594896
1393,21.209120600714265
1394,21.20062218288005
1395,21.229342816153352
1396,21.2551159661386
1397,21.25315860830459
1398,21.272650789047955
1399,21.28554086159356
1400,21.26100775312109
1401,21.275307021560188
1402,21.273025981095408
1403,21.25141873467436
1404,21.253877196463275
1405,21.252521417742642
1406,21.260426523406895
1407,21.242236068292584
1408,21.241717794532118
1409,21.249444842953512
1410,21.226402327971268
1411,21.239731184436778
1412,21.248706541314366
1413,20.47585607378692
1414,20.487104840104596
1415,20.475255766510994
1416,20.483680417773165
1417,20.472258045643702
1418,20.478140293845325
1419,20.47807606605415
1420,20.4750586317064
1421,21.208092956055474
1422,21.25159679191722
1423,21.235634596013554
1424,21.222601441754932
1425,21.245256682233958
1426,21.254274645666086
1427,21.24388055411414
1428,21.245225522216458
1429,21.234261647487358
1430,21.23455734969425
1431,21.253896909943734
1432,21.24965406021387
1433,21.31877015862357
1434,21.629746497359665
1435,22.066092304874697
1436,22.471316885931444
1437,22.065649705442446
1438,22.341125881383352
1439,22.550243302503993
1440,22.67554345614196
1441,22.719026306685794
1442,22.711080502223172
1443,22.618147975743515
1444,22.442434093383394
1445,22.937202390036934
1446,22.624753263534895
1447,22.239574748430552
1448,21.846693985735072
1449,21.41034563454514
1450,21.236625357386323
1451,21.215789480378092
1452,21.237805622538996
1453,21.2006857747525
1454,21.22438328602098
1455,21.21039307408199
1456,21.20852347303196
1457,21.21889276375365
1458,21.216510612211675
1459,21.211305617451643
1460,21.20242946389508
1461,21.20451146179909
1462,21.1986870822014
1463,21.197707767365667
1464,21.207793438336232
1465,21.22067015658863
1466,21.205970895271818
1467,21.18896579265997
1468,21.212193359991048
1469,20.429896319811157
1470,20.428574244782922
1471,20.442118041777317
1472,20.46971373482698
1473,20.432767492852275
1474,20.460590844805306
1475,20.432361140787318
1476,20.430995187367092
1477,20.444550430898527
1478,20.47975107597448
1479,20.446840374225452
1480,20.43591847013217
1481,20.454923537132565
1482,20.443136783573966
1483,20.44061918134367
1484,20.449350981349777
1485,21.220770631747097
1486,21.215112862855225
1487,21.20362244742224
1488,21.219787501399022
1489,21.207993116815725
1490,21.1893091887712
1491,21.194785084907867
1492,21.227589588229907
1493,21.213102087848355
1494,21.222069177782526
1495,21.213517342775454
1496,21.21278730807973
1497,21.232768510322234
1498,21.197143071538314
1499,21.20504690536512
1500,21.195241038633334
1501,20.46536850218247
1502,20.445548823295994
1503,20.450436494612497
1504,20.61590954183328
1505,21.016996835668426
1506,21.462693192108503
1507,21.83606905568613
1508,22.145495660490624
1509,23.15182495955557
1510,23.306843502945576
1511,23.41891145976415
1512,23.433317562548964
1513,23.353408651547063
1514,23.25383268215256
1515,23.053480128811696
1516,22.77079454229114
1517,22.439883423379424
1518,22.03688582969588
1519,21.61604690027777
1520,21.290546813792822
1521,21.208162271196443
1522,21.192732975183908
1523,21.193064288839373
1524,21.20578075557319
1525,20.422536832412522
1526,20.417745184823417
1527,20.43180598374083
1528,20.434890189554654
1529,20.440284688094582
1530,20.438280272274962
1531,20.419812556596767
1532,20.44174666524221
1533,20.431767192698636
1534,20.408715138935523
1535,20.442781940925695
1536,20.429563734318243
1537,20.429692189900592
1538,20.442822003805336
1539,20.430216822848305
1540,20.42378577678744
1541,21.212923394686772
1542,21.191753024429453
1543,21.217887376250218
1544,21.2056122371112
1545,21.19019629539188
1546,21.18671273261907
1547,21.222052007976963
1548,21.195197160241342
1549,21.206220811330546
1550,21.220810058708018
1551,21.18793624024501
1552,21.1986870822014
1553,21.21809532167313
1554,21.18890029303135
1555,21.188604590824458
1556,21.21114790960797
1557,20.429116047536198
1558,20.43537857513507
1559,20.440609642562805
1560,20.447780262100263
1561,20.430603461432803
1562,20.436275220536615
1563,20.428643559923895
1564,20.437865017347864
1565,21.1897556037158
1566,21.21561269497268
1567,21.19367922224596
1568,21.195220053315428
1569,21.206438295534323
1570,21.186118148611662
1571,21.193719285125606
1572,21.19346936906688
1573,21.203998275388418
1574,21.23955630678754
1575,21.545024317532025
1576,21.979312292054576
1577,22.38362242198549
1578,22.725453537234312
1579,23.019103634402693
1580,23.21872297345421
1581,22.62278827467619
1582,22.687120356521472
1583,22.688581697750372
1584,22.57155484671815
1585,22.42506015791134
1586,22.203960756183672
1587,21.862576691798175
1588,21.48366134021143
1589,21.83479403864351
1590,21.41915310887946
1591,21.20098847206536
1592,21.18852891649624
1593,21.18474138457312
1594,21.181982133227518
1595,21.184449497878575
1596,21.185802732924312
1597,21.18299197216202
1598,21.179918576966514
1599,21.200989743902813
1600,21.17895388826145
1601,21.181718862875574
1602,21.204078401147704
1603,21.17866836075415
1604,21.177195572988207
1605,21.174148250460405
1606,21.171525721640567
1607,21.17842098837032
1608,21.18370102153984
1609,21.182112496566038
1610,21.176844545852283
1611,21.16267309707681
1612,21.17161093474965
1613,20.41996008974085
1614,20.383027837978084
1615,20.418926085894814
1616,20.414082928889023
1617,20.423321556118555
1618,20.39915982418119
1619,20.444650270138276
1620,20.44062744828709
1621,21.198823168808442
1622,21.20563894569763
1623,21.217029521890865
1624,21.178500478210882
1625,21.190329838324022
1626,21.17821940213465
1627,21.188851327289562
1628,21.18296653541304
1629,21.20589204134998
1630,21.16363142659463
1631,21.18268673117426
1632,21.20113346153455
1633,21.203062203025954
1634,21.1880061913047
1635,21.17466652422087
1636,21.19717105196219
1637,20.43053923364163
1638,20.421099656095155
1639,20.42264112308334
1640,20.431819338034046
1641,20.41557352237925
1642,20.448211414995473
1643,20.43221742315558
1644,20.442013115187773
1645,21.35584612801807
1646,21.73011100597255
1647,22.143886150198917
1648,22.538133502233347
1649,22.862584958741593
1650,23.125099839239745
1651,23.306785634341647
1652,23.38361097544845
1653,22.699495334900238
1654,22.636497410538954
1655,22.516187947050863
1656,22.324035565662424
1657,22.055784062350558
1658,21.702983985022843
1659,21.30420253248273
1660,20.896480698594875
1661,20.524694631828496
1662,20.4235511227781
1663,20.432182447625735
1664,20.427647075282604
1665,20.427432134753722
1666,20.416150300662373
1667,20.439409663929673
1668,20.417040586876674
1669,21.211660460099914
1670,21.191339041339806
1671,21.19219180834936
1672,21.18863893043558
1673,21.203071741806824
1674,21.201220582399806
1675,21.19047355595576
1676,21.206630978907846
1677,21.197565321571382
1678,21.18630320096049
1679,21.192140298932674
1680,21.18529081835109
1681,21.186688567707538
1682,21.17728778120326
1683,21.190399153464995
1684,21.19307827905131
1685,20.426104336456966
1686,20.424784169184903
1687,20.43052715118586
1688,20.427134524790656
1689,20.396708357498245
1690,20.42259279326028
1691,20.412306171972773
1692,20.406965726524426
1693,21.194802890632154
1694,21.174638543796995
1695,21.179383769319212
1696,21.195613687005892
1697,21.17667602739029
1698,21.181176424203574
1699,21.172652569620382
1700,21.204876479146954
1701,20.40791896869245
1702,20.42238929926844
1703,20.40977775912416
1704,20.422849068506252
1705,20.41554236236175
1706,20.421277713338014
1707,20.436394137338095
1708,20.402157545048482
1709,21.186184920077736
1710,21.177949772595465
1711,21.17426462358699
1712,21.17421247825158
1713,21.189515862356664
1714,21.186942935197337
1715,21.19889502762431
1716,21.487109291535667
1717,21.916591628257176
1718,22.329611301038838
1719,22.673550486859376
1720,22.972939750516367
1721,23.1902357223528
1722,23.314926665852692
1723,23.39710199118871
1724,23.385888200400885
1725,22.58139505306106
1726,22.41995563830978
1727,22.202377954478393
1728,21.912988512764162
1729,21.529140975550195
1730,21.119920281228698
1731,20.710424870018212
1732,20.460955226234447
1733,21.21360001220964
1734,21.18452262853189
1735,21.19025988726433
1736,21.194010535901427
1737,21.212228335520894
1738,21.20708184528352
1739,21.198936998260127
1740,21.204917177945322
1741,20.44106178077592
1742,20.427432134753722
1743,20.448107124324654
1744,20.442067804198082
1745,20.449867983272792
1746,20.442769222551203
1747,20.435556632377928
1748,20.428147543318783
1749,21.204534990791895
1750,21.21138256361731
1751,21.186723543237385
1752,21.181804075984658
1753,21.20434866660562
1754,21.22107650865358
1755,21.201630114058382
1756,21.192554282022325
1757,20.440389614684126
1758,20.40569643275032
1759,20.422924106915744
1760,20.441643010490115
1761,20.424566684981126
1762,20.422522206281858
1763,20.442860794847533
1764,20.440168314968002
1765,21.1810810363949
1766,21.202089883296196
1767,21.204544529572765
1768,21.17438226855102
1769,21.196134504441257
1770,21.202427556138904
1771,21.193732639418823
1772,21.190514254754127
1773,20.435766485557014
1774,20.444799075119807
1775,20.425725328897165
1776,20.463865190317755
1777,20.449590722708912
1778,20.455668197958957
1779,20.45845161421609
1780,20.48771023473032
1781,21.22192100871972
1782,21.205419553737677
1783,21.22403035112888
1784,21.2198778018579
1785,21.223995375599035
1786,21.34663420937497
1787,21.7303303979325
1788,22.130143946562477
1789,22.52545709837917
1790,22.878002808217087
1791,23.12339176154574
1792,23.295120341259423
1793,23.41196213994282
1794,23.44108276609383
1795,23.406062721935633
1796,23.28061376331614
1797,23.109065148601488
1798,22.84162698533826
1799,22.497891929428285
1800,22.133118774355687
1801,21.666830097778863
1802,21.338147238077795
1803,21.231358678510016
1804,21.22559725486605
1805,20.464905553351038
1806,20.45742714915092
1807,20.44821268683292
1808,20.454476486269243
1809,20.450201840603157
1810,20.451850141937058
1811,20.45486376077246
1812,20.433486716929682
1813,21.241868507269825
1814,21.254064792487
1815,21.276162968163366
1816,21.27178148815156
1817,21.286779631268885
1818,21.282845202120406
1819,21.268605074122686
1820,21.26759205559456
1821,20.524134387432213
1822,20.503201850777856
1823,20.502921410620353
1824,20.505553478221056
1825,20.49227358749733
1826,20.495441098664063
1827,20.51927978388938
1828,20.502118881190032
1829,21.257529277698076
1830,21.255292115625288
1831,21.268224794725437
1832,21.235029837306552
1833,21.244400099712056
1834,21.262915509294587
1835,21.258619878310594
1836,21.230495736800872
1837,21.273362382100668
1838,21.25933719463183
1839,21.244422992786138
1840,21.242774691452237
1841,21.236998641677605
1842,21.237766195578075
1843,21.236966845741378
1844,21.23304513496739
1845,21.247963788244153
1846,21.24441472584272
1847,21.24530946348809
1848,21.24075056215215
1849,21.230633731164087
1850,21.208323794552467
1851,21.218879409460435
1852,21.233443220088926
1853,20.471612588138335
1854,20.525598908254732
1855,20.52747105297966
1856,20.55848226549861
1857,20.813293626568175
1858,21.221731504939818
1859,21.640211811808758
1860,22.011224601406145
1861,23.063133375049603
1862,23.2395162439079
1863,23.39834266862021
1864,23.471547724428437
1865,23.4764239492079
1866,23.39741168360754
1867,23.242595362371926
1868,23.03474214767559
1869,21.995337443911968
1870,21.637269415870495
1871,21.217512820121485
1872,20.780608040047618
1873,20.5273241557543
1874,20.518864528962283
1875,20.491671372465227
1876,20.486818040759847
1877,21.26681941434429
1878,21.26059377003144
1879,21.251341788508693
1880,21.242807759225908
1881,21.248840084246513
1882,21.255263499282684
1883,21.23837476979742
1884,21.24576541721356
1885,20.475690098999827
1886,20.483139250938617
1887,20.498751691543806
1888,20.466757984595503
1889,20.48874360265763
1890,20.484098852293886
1891,20.47829672985155
1892,20.47177283965691
1893,21.23436530223945
1894,21.256942324715364
1895,21.22916285115432
1896,21.243802336111028
1897,21.2799015343447
1898,21.273473667877457
1899,21.26508780765748
1900,21.27116782658242
1901,20.529409333251937
1902,20.504574799304052
1903,20.507472680931595
1904,20.501484234302982
1905,20.50176213078559
1906,20.511514580344514
1907,20.50051573008557
1908,20.491203336283995
1909,21.250340216517607
1910,21.26438003011711
1911,21.272526784896677
1912,21.248042006247264
1913,21.263758737523275
1914,21.24359375476939
1915,21.271704541985898
1916,21.24388754922011
1917,20.485202807199617
1918,20.473243719666677
1919,20.496476374347548
1920,20.502810760762287
1921,20.475308547765128
1922,20.49258455175361
1923,20.486474008729893
1924,20.48064835729475
1925,21.25917503535708
1926,21.236487998941833
1927,21.34291217708047
1928,21.709298657957124
1929,22.111652065972752
1930,22.526023066043976
1931,22.863633588718294
1932,23.08516287150372
1933,22.543314332081845
1934,22.659960267798095
1935,22.719150310837072
1936,22.685449798032213
1937,22.566756204023076
1938,22.39093421547979
1939,22.126133207167058
1940,21.80025156944741
1941,22.16279074204084
1942,21.726933320106223
1943,21.351440483094738
1944,21.224737492750528
1945,21.218202791937568
1946,21.205041182096597
1947,21.191917091460375
1948,21.21003441592137
1949,20.451486396426645
1950,20.437194123093516
1951,20.441833786107466
1952,20.42790780195965
1953,20.451346494307256
1954,20.44376634311122
1955,20.46211005463814
1956,20.422572443861096
1957,21.191520914095012
1958,21.209447462938655
1959,21.210351739364896
1960,21.20824812022425
1961,21.21489919416379
1962,21.204016081112705
1963,21.19858533520548
1964,21.215792659971715
1965,20.437409063622397
1966,20.435828805592013
1967,20.427432134753722
1968,20.456019225094877
1969,20.444462038195823
1970,20.409253762095172
1971,20.432408198772933
1972,20.44555581840196
1973,21.196972645320148
1974,21.197693141235003
1975,21.200219010408716
1976,21.18221869499303
1977,21.181276899362047
1978,21.192015658862672
1979,21.1777742590275
1980,21.180784062350558
1981,20.42312442131396
1982,20.399263478933285
1983,20.398920082822055
1984,20.405580695542465
1985,20.401363918480307
1986,20.39898431061323
1987,20.407043944527537
1988,20.41002894702034
1989,21.172763855397168
1990,21.169623052816867
1991,21.185877135415076
1992,21.182621867464363
1993,21.168971236124253
1994,21.178741491407465
1995,21.17263794348972
1996,21.181412350050365
1997,20.4300972701281
1998,20.664124263606116
1999,21.09413314103151
